1645,24
1525,41
1461,10
1374,11
1187,97
1022,72
798,38
785,53
550,21
349,93
333,72
323,59
450,23
458,33
491,98
402,20
348,26
348,60
500,20
595,12
639,60
806,74
966,92
1182,32
1213,92
1178,60
1301,82
1309,01
1262,09
1388,89
1584,30
1579,20
1622,62
1518,51
1801,77
1795,08
1550,12
1467,65
1393,56
1441,28
1515,70
1522,45
1504,13
1591,71
1454,65
1208,51
1206,93
1219,06
1059,78
926,90
854,21
853,95
790,60
698,83
595,49
676,14
687,50
606,62
490,92
402,37
347,34
320,74
327,96
352,69
384,94
422,77
376,16
258,11
205,56
303,99
433,04
397,44
421,06
410,64
454,97
518,53
504,23
561,31
566,89
641,36
637,32
697,85
716,83
647,96
793,03
813,76
836,10
761,54
995,41
1393,51
1764,02
1863,43
1851,59
1945,35
2031,36
2011,12
1929,45
2013,01
1965,30
2055,84
2203,58
2234,44
2240,83
2261,64
2222,49
2216,77
2055,70
1998,27
1888,97
2051,56
2182,69
2226,19
2313,24
2395,84
2440,78
2406,07
2423,09
2375,51
2422,20
2392,26
2408,00
2421,92
2392,68
2338,07
2287,12
2172,36
2028,77
1740,77
1459,40
1156,50
874,96
594,09
499,87
459,37
381,51
303,32
244,44
175,49
172,97
119,96
109,25
192,57
440,12
657,76
920,90
1081,54
1169,42
1301,89
1477,77
1616,59
1783,37
2064,40
2225,92
2342,09
2365,64
2303,88
2029,00
1852,13
1618,05
1545,96
1533,48
1592,56
1685,25
1835,95
1830,58
1886,07
1633,54
1308,01
968,84
716,19
530,03
863,35
1163,32
1536,95
1422,88
1794,67
1715,16
1388,86
1097,80
836,43
946,25
1065,93
1288,31
1283,52
1521,76
1524,96
1621,21
1656,14
1955,92
2040,27
1901,69
1875,44
1675,96
1563,11
1601,36
1835,19
1854,23
1825,20
1931,89
1755,09
1688,56
1734,79
1801,19
1830,01
2091,50
2002,77
2035,13
1866,86
1932,44
1988,80
2086,03
2170,02
2255,91
2130,13
2255,93
2390,80
2405,19
2423,77
2453,12
2445,83
2420,12
2362,25
2122,81
1987,91
1849,57
1887,37
1667,30
1539,92
1590,45
1770,49
1769,53
1669,59
1729,33
1975,88
2122,74
2074,97
2197,70
2325,22
2366,60
2389,45
2350,26
2262,37
1885,19
1608,21
1373,52
1262,07
1337,15
1391,33
1275,04
1249,17
1410,49
1398,35
1276,20
1169,82
1272,27
1395,01
1542,93
1951,92
2181,93
2282,80
2387,13
2490,51
2494,39
2431,81
2336,07
2107,39
1908,17
1899,97
1887,75
2213,92
2398,36
2424,46
2436,79
2443,04
2469,34
2461,33
2386,50
2353,02
2304,26
2125,69
1644,86
1903,50
2110,30
2051,14
1996,82
1953,03
1684,15
1533,75
1426,70
1112,22
805,60
723,31
639,17
625,27
617,68
570,88
557,68
548,64
589,79
621,81
641,79
566,13
544,86
710,77
803,72
722,94
829,02
1091,84
1231,96
1218,95
855,73
1077,98
1302,28
1417,10
1392,92
1177,61
1081,78
968,80
917,69
1124,08
1071,93
953,77
785,37
608,90
553,62
493,52
513,57
506,44
364,94
306,89
258,73
158,75
118,85
78,34
100,57
83,26
83,42
106,34
93,07
158,40
144,59
112,55
102,60
154,05
241,89
334,66
435,46
425,85
396,80
515,91
589,02
517,10
503,89
516,30
520,83
577,83
492,44
439,08
357,62
321,32
266,97
217,16
183,20
171,47
128,03
100,94
113,62
80,20
43,62
34,60
47,06
75,65
98,51
150,73
156,87
170,74
232,76
301,09
386,86
489,31
623,33
804,68
945,95
955,49
1009,78
1147,10
1161,90
1319,35
1233,61
979,16
840,92
944,55
925,22
884,75
945,42
1046,15
1006,08
989,94
959,67
965,49
924,54
1010,16
1301,13
1584,26
1760,55
1912,77
2048,73
2040,06
2036,61
1901,96
1896,72
1971,10
1976,38
1940,33
1901,86
1885,31
1739,90
1671,46
1608,69
1487,52
1128,53
913,72
728,99
599,25
598,41
784,06
912,09
968,59
928,79
1046,14
857,97
728,68
750,90
985,83
1111,26
1195,33
1289,48
1313,63
1376,43
1390,81
1271,69
996,73
842,48
692,48
484,85
367,08
286,58
280,19
349,05
477,99
777,06
1098,45
1136,68
1284,27
1484,56
1703,76
1553,58
1542,35
1523,68
1535,17
1500,34
1411,26
1308,22
1503,25
1624,73
1721,42
1638,28
1558,53
1633,92
1702,70
1786,92
1872,11
1753,45
1829,71
1892,15
1726,57
1658,55
1528,83
1476,01
1531,54
1410,67
1213,23
1061,68
1137,93
1216,81
1405,24
1500,29
1517,70
1563,37
1601,46
1686,00
1674,88
1577,48
1640,54
1759,34
1801,79
2000,52
2037,79
2079,90
2152,59
2149,01
2112,14
2111,04
2058,82
2123,97
2188,87
2176,89
2187,60
2263,95
2268,59
2269,46
2210,28
2115,44
2143,69
2083,41
1939,45
1965,44
2027,32
2005,32
1988,67
2094,96
2015,65
1943,32
1872,75
1956,77
2044,48
2111,63
1767,10
1173,28
962,44
945,85
818,70
885,69
791,52
676,25
506,06
442,98
368,38
314,39
432,40
586,54
586,47
556,69
609,30
646,88
674,40
773,48
823,13
832,37
797,73
733,77
622,51
592,50
614,45
669,88
667,22
672,73
641,75
624,47
655,19
642,69
524,47
534,33
549,72
513,61
576,37
529,68
522,43
500,13
463,55
436,43
476,55
407,18
374,60
416,77
369,77
298,04
275,50
267,19
288,28
267,68
272,18
318,36
361,45
314,41
277,92
258,73
270,12
294,16
328,24
457,64
627,78
815,21
1048,33
1210,28
1278,18
1438,96
1470,78
1488,75
1505,33
1616,96
1659,75
1853,43
2002,12
2102,34
2130,64
2184,49
2247,24
2223,29
2276,40
2195,46
2234,08
1496,64
1815,18
2296,43
2357,21
2370,62
2335,87
2377,47
2383,87
2383,48
2371,35
2381,84
2384,07
2392,58
2392,01
2391,71
2388,55
2387,89
2392,48
2393,70
2393,51
2397,85
2398,68
2357,40
2367,11
2334,78
2315,73
2386,96
2395,51
2394,20
2399,52
2396,63
2401,50
2389,90
2394,54
2397,96
2395,84
2395,58
2396,34
2390,77
2388,54
2381,34
2387,51
2392,24
2386,85
2356,52
2277,71
2146,31
2089,19
2054,52
2112,73
1991,79
2037,66
2110,09
1992,99
1771,00
1687,05
1526,85
1383,44
1185,64
1077,00
901,56
746,02
608,43
489,57
487,58
498,93
418,81
381,09
331,92
331,70
364,51
285,58
265,05
219,10
192,11
177,56
165,13
195,19
262,60
250,81
195,59
142,11
161,66
195,76
259,99
253,32
408,41
498,68
577,84
729,78
851,85
1006,64
1164,47
1132,00
1069,94
1092,13
1152,59
1201,10
1298,66
1492,96
1618,97
1769,24
1847,17
1826,22
1833,99
1931,52
2020,48
2108,55
2106,64
2027,74
2017,64
2040,31
2248,84
2288,84
2320,28
2285,13
2219,67
2192,50
2170,13
2199,16
2165,91
2193,01
2139,80
2080,67
2067,20
2100,15
2043,06
2128,37
2271,10
2310,15
2196,19
2283,20
2346,50
2233,21
2227,33
2263,73
